,userId,Reputation,Views,UpVotes,DownVotes,postId,Score,ViewCount,CommentCount
68550,53109,23,3,3,0,0,0.0,0,0
68551,53110,101,0,0,0,0,0.0,0,0
68552,53111,1,1,0,0,0,0.0,0,0
68553,53112,21,4,0,0,0,0.0,0,0
68554,53113,6,0,0,0,0,0.0,0,0
68555,53114,1,0,0,0,0,0.0,0,0
68556,53115,1,0,0,0,0,0.0,0,0
68557,53116,1,1,0,0,0,0.0,0,0
68558,53117,1,0,0,0,0,0.0,0,0
68559,53118,1,0,0,0,0,0.0,0,0
68560,53119,1,0,0,0,0,0.0,0,0
68561,53120,1,0,0,0,0,0.0,0,0
68562,53121,101,0,0,0,0,0.0,0,0
68563,53122,1,0,0,0,0,0.0,0,0
68564,53123,1,0,0,0,0,0.0,0,0
68565,53124,1,0,0,0,0,0.0,0,0
68566,53125,101,1,0,0,0,0.0,0,0
68567,53126,1,0,0,0,0,0.0,0,0
68568,53127,101,0,0,0,0,0.0,0,0
68569,53128,116,8,4,0,0,0.0,0,0
68570,53129,1,0,0,0,0,0.0,0,0
68571,53130,1,0,0,0,0,0.0,0,0
68572,53131,1,0,0,0,0,0.0,0,0
68573,53132,1,0,0,0,0,0.0,0,0
68574,53133,1,0,0,0,0,0.0,0,0
68575,53134,1,0,0,0,0,0.0,0,0
68576,53135,11,0,0,0,0,0.0,0,0
68577,53136,1,0,0,0,0,0.0,0,0
68578,53137,6,0,0,0,0,0.0,0,0
68579,53138,1,0,0,0,0,0.0,0,0
68580,53140,101,0,0,0,0,0.0,0,0
68581,53141,1,2,0,0,0,0.0,0,0
68582,53142,13,2,0,0,0,0.0,0,0
68583,53143,56,4,0,0,0,0.0,0,0
68584,53144,32,7,2,0,0,0.0,0,0
68585,53145,1,0,0,0,0,0.0,0,0
68586,53146,1,0,0,0,0,0.0,0,0
68587,53147,6,1,0,0,0,0.0,0,0
68588,53148,1,0,0,0,0,0.0,0,0
68589,53149,1,0,0,0,0,0.0,0,0
68590,53150,1,0,0,0,0,0.0,0,0
68591,53151,101,0,2,0,0,0.0,0,0
68592,53152,1,1,0,0,0,0.0,0,0
68593,53153,1,0,0,0,0,0.0,0,0
68594,53154,8,0,0,0,0,0.0,0,0
68595,53155,1,0,0,0,0,0.0,0,0
68596,53156,1,0,0,0,0,0.0,0,0
68597,53157,1,3,0,0,0,0.0,0,0
68598,53158,1,0,0,0,0,0.0,0,0
68599,53159,1,0,0,0,0,0.0,0,0
68600,53160,1,1,0,0,0,0.0,0,0
68601,53161,1,0,0,0,0,0.0,0,0
68602,53162,1,0,0,0,0,0.0,0,0
68603,53163,1,0,0,0,0,0.0,0,0
68604,53164,11,0,0,0,0,0.0,0,0
68605,53165,6,2,0,0,0,0.0,0,0
68606,53166,1,0,0,0,0,0.0,0,0
68607,53167,101,0,0,0,0,0.0,0,0
68608,53168,1,0,0,0,0,0.0,0,0
68609,53169,1,0,0,0,0,0.0,0,0
68610,53170,101,0,0,0,0,0.0,0,0
68611,53171,1,0,0,0,0,0.0,0,0
68612,53172,1,0,0,0,0,0.0,0,0
68613,53173,1,0,0,0,0,0.0,0,0
68614,53174,101,0,0,0,0,0.0,0,0
68615,53175,6,1,0,0,0,0.0,0,0
68616,53176,1,0,0,0,0,0.0,0,0
68617,53177,1,0,0,0,0,0.0,0,0
68618,53178,8,3,0,0,0,0.0,0,0
68619,53179,101,0,1,0,0,0.0,0,0
68620,53180,1,0,0,0,0,0.0,0,0
68621,53181,101,0,0,0,0,0.0,0,0
68622,53182,27,2,0,0,0,0.0,0,0
68623,53183,1,0,0,0,0,0.0,0,0
68624,53184,11,0,0,0,0,0.0,0,0
68625,53185,81,8,0,0,0,0.0,0,0
68626,53186,1,0,0,0,0,0.0,0,0
68627,53187,33,1,1,0,0,0.0,0,0
68628,53188,1,0,0,0,0,0.0,0,0
68629,53189,1,0,0,0,0,0.0,0,0
68630,53190,101,0,0,0,0,0.0,0,0
68631,53191,1,0,0,0,0,0.0,0,0
68632,53192,11,0,0,0,0,0.0,0,0
68633,53193,23,5,3,0,0,0.0,0,0
68634,53194,1,0,0,0,0,0.0,0,0
68635,53195,1,0,0,0,0,0.0,0,0
68636,53196,101,0,0,0,0,0.0,0,0
68637,53197,3,0,0,0,0,0.0,0,0
68638,53198,1,0,0,0,0,0.0,0,0
68639,53199,1,0,0,0,0,0.0,0,0
68640,53200,6,0,0,0,0,0.0,0,0
68641,53201,18,2,1,0,0,0.0,0,0
68642,53202,6,0,0,0,0,0.0,0,0
68643,53203,11,2,0,0,0,0.0,0,0
68644,53204,1,0,0,0,0,0.0,0,0
68645,53205,101,0,0,0,0,0.0,0,0
68646,53206,1,0,0,0,0,0.0,0,0
68647,53207,1,0,0,0,0,0.0,0,0
68648,53208,1,6,0,0,0,0.0,0,0
68649,53209,1,0,0,0,0,0.0,0,0
68650,53210,1,1,0,0,0,0.0,0,0
68651,53211,79,5,0,0,0,0.0,0,0
68652,53212,21,1,0,0,0,0.0,0,0
68653,53214,56,2,0,0,0,0.0,0,0
68654,53215,101,0,4,0,0,0.0,0,0
68655,53216,1,0,0,0,0,0.0,0,0
68656,53217,1,0,0,0,0,0.0,0,0
68657,53218,1,0,0,0,0,0.0,0,0
68658,53219,1,0,0,0,0,0.0,0,0
68659,53220,101,0,0,0,0,0.0,0,0
68660,53221,101,0,2,0,0,0.0,0,0
68661,53222,1,1,0,0,0,0.0,0,0
68662,53223,1,0,0,0,0,0.0,0,0
68663,53224,1,0,0,0,0,0.0,0,0
68664,53226,101,0,2,0,0,0.0,0,0
68665,53227,1,0,0,0,0,0.0,0,0
68666,53228,1,0,0,0,0,0.0,0,0
68667,53229,51,1,0,0,0,0.0,0,0
68668,53230,1,0,0,0,0,0.0,0,0
68669,53231,1,0,0,0,0,0.0,0,0
68670,53232,1,0,0,0,0,0.0,0,0
68671,53233,1,0,0,0,0,0.0,0,0
68672,53234,1,2,0,0,0,0.0,0,0
68673,53235,1,0,0,0,0,0.0,0,0
68674,53236,1,0,0,0,0,0.0,0,0
68675,53237,21,1,0,0,0,0.0,0,0
68676,53238,1,0,0,0,0,0.0,0,0
68677,53239,6,0,0,0,0,0.0,0,0
68678,53240,101,0,0,0,0,0.0,0,0
68679,53241,1,0,0,0,0,0.0,0,0
68680,53242,1,0,0,0,0,0.0,0,0
68681,53243,11,3,0,0,0,0.0,0,0
68682,53244,1,0,0,0,0,0.0,0,0
68683,53245,1,2,0,0,0,0.0,0,0
68684,53246,1,0,0,0,0,0.0,0,0
68685,53247,1,0,0,0,0,0.0,0,0
68686,53248,101,0,0,0,0,0.0,0,0
68687,53249,1,0,0,0,0,0.0,0,0
68688,53250,1,0,0,0,0,0.0,0,0
68689,53251,1,0,0,0,0,0.0,0,0
68690,53252,1,0,0,0,0,0.0,0,0
68691,53253,1,0,0,0,0,0.0,0,0
68692,53254,1,0,0,0,0,0.0,0,0
68693,53255,1,0,0,0,0,0.0,0,0
68694,53256,1,0,0,0,0,0.0,0,0
68695,53257,1,0,0,0,0,0.0,0,0
68696,53258,1,5,0,0,0,0.0,0,0
68697,53259,1,0,0,0,0,0.0,0,0
68698,53260,1,0,0,0,0,0.0,0,0
68699,53261,1,3,0,0,0,0.0,0,0
68700,53262,1,0,0,0,0,0.0,0,0
68701,53263,1,0,0,0,0,0.0,0,0
68702,53264,3,1,0,0,0,0.0,0,0
68703,53265,1,0,0,0,0,0.0,0,0
68704,53266,1,1,0,0,0,0.0,0,0
68705,53267,1,0,0,0,0,0.0,0,0
68706,53268,1,0,0,0,0,0.0,0,0
68707,53269,1,0,0,0,0,0.0,0,0
68708,53270,1,0,0,0,0,0.0,0,0
68709,53271,1,0,0,0,0,0.0,0,0
68710,53272,1,0,0,0,0,0.0,0,0
68711,53273,1,1,0,0,0,0.0,0,0
68712,53274,1,0,0,0,0,0.0,0,0
68713,53276,76,24,0,0,0,0.0,0,0
68714,53277,25,0,0,0,0,0.0,0,0
68715,53278,1,0,0,0,0,0.0,0,0
68716,53279,1,0,0,0,0,0.0,0,0
68717,53280,6,0,0,0,0,0.0,0,0
68718,53281,1,0,0,0,0,0.0,0,0
68719,53282,1,0,0,0,0,0.0,0,0
68720,53283,31,0,2,0,0,0.0,0,0
68721,53284,1,0,0,0,0,0.0,0,0
68722,53285,1,0,0,0,0,0.0,0,0
68723,53286,6,0,0,0,0,0.0,0,0
68724,53287,1,0,0,0,0,0.0,0,0
68725,53288,1,0,0,0,0,0.0,0,0
68726,53289,1,0,0,0,0,0.0,0,0
68727,53290,11,1,0,0,0,0.0,0,0
68728,53291,16,1,1,0,0,0.0,0,0
68729,53292,6,0,0,0,0,0.0,0,0
68730,53293,1,0,0,0,0,0.0,0,0
68731,53294,1,0,0,0,0,0.0,0,0
68732,53295,1,0,0,0,0,0.0,0,0
68733,53296,111,3,0,0,0,0.0,0,0
68734,53297,1,1,0,0,0,0.0,0,0
68735,53298,1,0,0,0,0,0.0,0,0
68736,53299,101,0,0,0,0,0.0,0,0
68737,53300,1,0,0,0,0,0.0,0,0
68738,53301,38,1,1,0,0,0.0,0,0
68739,53302,1,0,0,0,0,0.0,0,0
68740,53303,1,0,0,0,0,0.0,0,0
68741,53304,1,0,0,0,0,0.0,0,0
68742,53305,1,0,0,0,0,0.0,0,0
68743,53306,1,0,0,0,0,0.0,0,0
68744,53307,1,0,0,0,0,0.0,0,0
68745,53308,1,0,0,0,0,0.0,0,0
68746,53309,101,3,1,0,0,0.0,0,0
68747,53310,1,0,0,0,0,0.0,0,0
68748,53311,118,4,2,0,0,0.0,0,0
68749,53312,1,0,0,0,0,0.0,0,0
68750,53313,1,0,0,0,0,0.0,0,0
68751,53314,1,0,0,0,0,0.0,0,0
68752,53315,1,0,0,0,0,0.0,0,0
68753,53316,101,0,0,0,0,0.0,0,0
68754,53317,1,0,0,0,0,0.0,0,0
68755,53318,1,0,0,0,0,0.0,0,0
68756,53319,6,0,0,0,0,0.0,0,0
68757,53320,101,0,1,0,0,0.0,0,0
68758,53321,14,4,0,0,0,0.0,0,0
68759,53322,1,1,0,0,0,0.0,0,0
68760,53323,1,0,0,0,0,0.0,0,0
68761,53324,1,0,0,0,0,0.0,0,0
68762,53325,11,1,0,0,0,0.0,0,0
68763,53326,1,0,0,0,0,0.0,0,0
68764,53327,1,0,0,0,0,0.0,0,0
68765,53328,1,0,0,0,0,0.0,0,0
68766,53329,1,1,0,0,0,0.0,0,0
68767,53330,101,0,1,0,0,0.0,0,0
68768,53331,101,0,0,0,0,0.0,0,0
68769,53332,125,2,3,0,0,0.0,0,0
68770,53333,17,5,4,0,0,0.0,0,0
68771,53334,1,0,0,0,0,0.0,0,0
68772,53335,1,0,0,0,0,0.0,0,0
68773,53336,101,1,0,0,0,0.0,0,0
68774,53337,1,0,0,0,0,0.0,0,0
68775,53338,1,0,0,0,0,0.0,0,0
68776,53339,1,2,0,0,0,0.0,0,0
68777,53340,18,3,1,0,0,0.0,0,0
68778,53341,1,0,0,0,0,0.0,0,0
68779,53342,1,0,0,0,0,0.0,0,0
68780,53343,1,0,0,0,0,0.0,0,0
68781,53344,1,0,0,0,0,0.0,0,0
68782,53345,6,0,0,0,0,0.0,0,0
68783,53346,1,4,0,0,0,0.0,0,0
68784,53347,1,0,0,0,0,0.0,0,0
68785,53348,1,0,0,0,0,0.0,0,0
68786,53349,1,0,0,0,0,0.0,0,0
68787,53350,29,4,0,0,0,0.0,0,0
68788,53351,1,2,0,0,0,0.0,0,0
68789,53352,1,0,0,0,0,0.0,0,0
68790,53353,1,0,0,0,0,0.0,0,0
68791,53354,1,4,0,0,0,0.0,0,0
68792,53355,6,0,0,0,0,0.0,0,0
68793,53356,148,10,11,0,0,0.0,0,0
68794,53357,1,0,0,0,0,0.0,0,0
68795,53358,6,0,0,0,0,0.0,0,0
68796,53359,101,0,0,0,0,0.0,0,0
68797,53360,1,0,0,0,0,0.0,0,0
68798,53361,1,0,0,0,0,0.0,0,0
68799,53362,101,0,2,0,0,0.0,0,0
68800,53363,1,0,0,0,0,0.0,0,0
68801,53364,111,1,0,0,0,0.0,0,0
68802,53365,1,0,0,0,0,0.0,0,0
68803,53366,1,0,0,0,0,0.0,0,0
68804,53367,1,0,0,0,0,0.0,0,0
68805,53368,1,0,0,0,0,0.0,0,0
68806,53369,1,0,0,0,0,0.0,0,0
68807,53370,1,0,0,0,0,0.0,0,0
68808,53371,1,0,0,0,0,0.0,0,0
68809,53372,11,1,0,0,0,0.0,0,0
68810,53373,6,0,0,0,0,0.0,0,0
68811,53374,1,3,0,0,0,0.0,0,0
68812,53375,11,0,0,0,0,0.0,0,0
68813,53376,101,0,0,0,0,0.0,0,0
68814,53377,6,0,0,0,0,0.0,0,0
68815,53378,6,0,0,0,0,0.0,0,0
68816,53379,1,0,0,0,0,0.0,0,0
68817,53380,106,1,0,0,0,0.0,0,0
68818,53381,1,0,0,0,0,0.0,0,0
68819,53382,1,0,0,0,0,0.0,0,0
68820,53383,1,0,0,0,0,0.0,0,0
68821,53384,1,0,0,0,0,0.0,0,0
68822,53385,101,0,0,0,0,0.0,0,0
68823,53386,1,0,0,0,0,0.0,0,0
68824,53387,3,0,0,0,0,0.0,0,0
68825,53388,1,0,0,0,0,0.0,0,0
68826,53389,1,0,0,0,0,0.0,0,0
68827,53390,8,0,0,0,0,0.0,0,0
68828,53391,56,3,0,0,0,0.0,0,0
68829,53392,101,0,0,0,0,0.0,0,0
68830,53393,1,0,0,0,0,0.0,0,0
68831,53394,1,0,0,0,0,0.0,0,0
68832,53395,1,0,0,0,0,0.0,0,0
68833,53396,1,2,0,0,0,0.0,0,0
68834,53397,6,0,0,0,0,0.0,0,0
68835,53398,1,0,0,0,0,0.0,0,0
68836,53399,1,2,0,0,0,0.0,0,0
68837,53400,1,0,0,0,0,0.0,0,0
68838,53401,1,0,0,0,0,0.0,0,0
68839,53402,1,2,0,0,0,0.0,0,0
68840,53403,15,1,1,0,0,0.0,0,0
68841,53404,46,0,0,0,0,0.0,0,0
68842,53405,1,1,0,0,0,0.0,0,0
68843,53406,1,0,0,0,0,0.0,0,0
68844,53407,1,0,0,0,0,0.0,0,0
68845,53408,1,0,0,0,0,0.0,0,0
68846,53409,1,0,0,0,0,0.0,0,0
68847,53410,11,1,0,0,0,0.0,0,0
68848,53411,1,1,0,0,0,0.0,0,0
68849,53412,1,0,0,0,0,0.0,0,0
68850,53413,3,3,0,0,0,0.0,0,0
68851,53414,1,0,0,0,0,0.0,0,0
68852,53415,101,0,0,0,0,0.0,0,0
68853,53416,1,0,0,0,0,0.0,0,0
68854,53417,1,0,0,0,0,0.0,0,0
68855,53418,105,1,0,0,0,0.0,0,0
68856,53419,101,0,5,0,0,0.0,0,0
68857,53420,1,0,0,0,0,0.0,0,0
68858,53421,6,0,0,0,0,0.0,0,0
68859,53422,1,0,0,0,0,0.0,0,0
68860,53423,1,0,0,0,0,0.0,0,0
68861,53424,1,0,0,0,0,0.0,0,0
68862,53425,1,0,0,0,0,0.0,0,0
68863,53426,101,1,2,0,0,0.0,0,0
68864,53427,125,4,2,0,0,0.0,0,0
68865,53428,101,1,0,0,0,0.0,0,0
68866,53429,1,1,0,0,0,0.0,0,0
68867,53430,1,0,0,0,0,0.0,0,0
68868,53431,1,0,0,0,0,0.0,0,0
68869,53432,1,0,0,0,0,0.0,0,0
68870,53433,1,0,0,0,0,0.0,0,0
68871,53434,1,0,0,0,0,0.0,0,0
68872,53435,3,6,0,0,0,0.0,0,0
68873,53436,1,4,0,0,0,0.0,0,0
68874,53437,1,0,0,0,0,0.0,0,0
68875,53438,101,0,0,0,0,0.0,0,0
68876,53439,1,0,0,0,0,0.0,0,0
68877,53440,1,1,0,0,0,0.0,0,0
68878,53441,101,0,0,0,0,0.0,0,0
68879,53442,1,0,0,0,0,0.0,0,0
68880,53443,1,0,0,0,0,0.0,0,0
68881,53444,1,0,0,0,0,0.0,0,0
68882,53445,11,0,0,0,0,0.0,0,0
68883,53446,1,0,0,0,0,0.0,0,0
68884,53447,101,0,0,0,0,0.0,0,0
68885,53448,1,1,0,0,0,0.0,0,0
68886,53449,1,0,0,0,0,0.0,0,0
68887,53450,1,0,0,0,0,0.0,0,0
68888,53451,6,1,0,0,0,0.0,0,0
68889,53452,6,0,0,0,0,0.0,0,0
68890,53453,1,0,0,0,0,0.0,0,0
68891,53454,1,0,0,0,0,0.0,0,0
68892,53455,1,0,0,0,0,0.0,0,0
68893,53456,1,0,0,0,0,0.0,0,0
68894,53458,1,0,0,0,0,0.0,0,0
68895,53459,1,0,0,0,0,0.0,0,0
68896,53460,21,0,0,0,0,0.0,0,0
68897,53461,1,0,0,0,0,0.0,0,0
68898,53462,1,0,0,0,0,0.0,0,0
68899,53463,1,0,0,0,0,0.0,0,0
68900,53464,1,0,0,0,0,0.0,0,0
68901,53465,1,0,0,0,0,0.0,0,0
68902,53466,1,1,0,0,0,0.0,0,0
68903,53467,11,0,0,0,0,0.0,0,0
68904,53468,1,0,0,0,0,0.0,0,0
68905,53469,1,4,0,0,0,0.0,0,0
68906,53471,1,0,0,0,0,0.0,0,0
68907,53472,1,0,0,0,0,0.0,0,0
68908,53473,1,0,0,0,0,0.0,0,0
68909,53474,6,1,0,0,0,0.0,0,0
68910,53475,46,0,0,0,0,0.0,0,0
68911,53476,1,0,0,0,0,0.0,0,0
68912,53477,1,0,0,0,0,0.0,0,0
68913,53478,1,0,0,0,0,0.0,0,0
68914,53479,1,0,0,0,0,0.0,0,0
68915,53480,6,0,0,0,0,0.0,0,0
68916,53481,1,0,0,0,0,0.0,0,0
68917,53482,1,0,0,0,0,0.0,0,0
68918,53483,1,0,0,0,0,0.0,0,0
68919,53484,6,1,0,0,0,0.0,0,0
68920,53485,13,1,0,0,0,0.0,0,0
68921,53486,1,0,0,0,0,0.0,0,0
68922,53487,6,0,0,0,0,0.0,0,0
68923,53488,1,0,0,0,0,0.0,0,0
68924,53489,101,0,1,0,0,0.0,0,0
68925,53490,10,0,0,0,0,0.0,0,0
68926,53491,1,0,0,0,0,0.0,0,0
68927,53492,1,0,0,0,0,0.0,0,0
68928,53493,1,0,0,0,0,0.0,0,0
68929,53494,1,0,0,0,0,0.0,0,0
68930,53495,1,0,0,0,0,0.0,0,0
68931,53496,1,1,0,0,0,0.0,0,0
68932,53497,1,0,0,0,0,0.0,0,0
68933,53498,101,0,0,0,0,0.0,0,0
68934,53499,6,0,0,0,0,0.0,0,0
68935,53500,1,0,0,0,0,0.0,0,0
68936,53501,1,0,0,0,0,0.0,0,0
68937,53502,6,0,0,0,0,0.0,0,0
68938,53503,1,0,0,0,0,0.0,0,0
68939,53504,1,0,0,0,0,0.0,0,0
68940,53505,1,0,0,0,0,0.0,0,0
68941,53506,13,0,0,0,0,0.0,0,0
68942,53507,1,0,0,0,0,0.0,0,0
68943,53508,1,1,0,0,0,0.0,0,0
68944,53509,1,0,0,0,0,0.0,0,0
68945,53510,1,1,0,0,0,0.0,0,0
68946,53511,1,0,0,0,0,0.0,0,0
68947,53512,101,2,0,0,0,0.0,0,0
68948,53513,1,0,0,0,0,0.0,0,0
68949,53514,1,0,0,0,0,0.0,0,0
68950,53515,1,0,0,0,0,0.0,0,0
68951,53516,1,0,0,0,0,0.0,0,0
68952,53517,21,1,0,0,0,0.0,0,0
68953,53518,8,0,0,0,0,0.0,0,0
68954,53519,1,0,0,0,0,0.0,0,0
68955,53520,1,0,0,0,0,0.0,0,0
68956,53521,1,0,0,0,0,0.0,0,0
68957,53522,101,0,0,0,0,0.0,0,0
68958,53523,101,0,2,0,0,0.0,0,0
68959,53524,1,0,0,0,0,0.0,0,0
68960,53525,1,0,0,0,0,0.0,0,0
68961,53526,1,0,0,0,0,0.0,0,0
68962,53527,6,4,0,0,0,0.0,0,0
68963,53528,1,0,0,0,0,0.0,0,0
68964,53529,101,0,0,0,0,0.0,0,0
68965,53530,1,0,0,0,0,0.0,0,0
68966,53531,1,0,0,0,0,0.0,0,0
68967,53532,6,0,0,0,0,0.0,0,0
68968,53533,1,0,0,0,0,0.0,0,0
68969,53534,1,0,0,0,0,0.0,0,0
68970,53535,1,0,0,0,0,0.0,0,0
68971,53536,1,0,0,0,0,0.0,0,0
68972,53537,1,0,0,0,0,0.0,0,0
68973,53538,1,0,0,0,0,0.0,0,0
68974,53539,101,0,0,0,0,0.0,0,0
68975,53540,1,0,0,0,0,0.0,0,0
68976,53541,1,0,0,0,0,0.0,0,0
68977,53542,6,2,0,0,0,0.0,0,0
68978,53543,1,0,0,0,0,0.0,0,0
68979,53544,16,0,0,0,0,0.0,0,0
68980,53545,1,0,0,0,0,0.0,0,0
68981,53546,1,0,0,0,0,0.0,0,0
68982,53547,1,0,0,0,0,0.0,0,0
68983,53548,3,0,0,0,0,0.0,0,0
68984,53550,13,2,0,0,0,0.0,0,0
68985,53551,1,0,0,0,0,0.0,0,0
68986,53552,1,1,0,0,0,0.0,0,0
68987,53553,1,0,0,0,0,0.0,0,0
68988,53554,1,0,0,0,0,0.0,0,0
68989,53555,1,0,0,0,0,0.0,0,0
68990,53556,1,1,0,0,0,0.0,0,0
68991,53557,1,0,0,0,0,0.0,0,0
68992,53558,1,0,0,0,0,0.0,0,0
68993,53559,1,0,0,0,0,0.0,0,0
68994,53560,1,0,0,0,0,0.0,0,0
68995,53561,28,4,6,0,0,0.0,0,0
68996,53562,1,0,0,0,0,0.0,0,0
68997,53563,1,0,0,0,0,0.0,0,0
68998,53564,11,0,0,0,0,0.0,0,0
68999,53565,101,0,0,0,0,0.0,0,0
69000,53566,1,0,0,0,0,0.0,0,0
69001,53567,1,0,0,0,0,0.0,0,0
69002,53568,1,2,0,0,0,0.0,0,0
69003,53569,1,0,0,0,0,0.0,0,0
69004,53570,1,0,0,0,0,0.0,0,0
69005,53571,1,0,0,0,0,0.0,0,0
69006,53572,6,0,0,0,0,0.0,0,0
69007,53573,1,0,0,0,0,0.0,0,0
69008,53574,1,1,0,0,0,0.0,0,0
69009,53575,1,0,0,0,0,0.0,0,0
69010,53576,1,0,0,0,0,0.0,0,0
69011,53577,1,0,0,0,0,0.0,0,0
69012,53578,1,0,0,0,0,0.0,0,0
69013,53579,11,2,0,0,0,0.0,0,0
69014,53580,1,0,0,0,0,0.0,0,0
69015,53581,1,0,0,0,0,0.0,0,0
69016,53582,1,0,0,0,0,0.0,0,0
69017,53583,1,1,0,0,0,0.0,0,0
69018,53584,11,0,0,0,0,0.0,0,0
69019,53585,1,0,0,0,0,0.0,0,0
69020,53586,1,0,0,0,0,0.0,0,0
69021,53587,1,0,0,0,0,0.0,0,0
69022,53588,1,0,0,0,0,0.0,0,0
69023,53589,26,0,0,0,0,0.0,0,0
69024,53590,6,0,0,0,0,0.0,0,0
69025,53591,1,0,0,0,0,0.0,0,0
69026,53592,11,0,0,0,0,0.0,0,0
69027,53593,11,3,0,0,0,0.0,0,0
69028,53594,5,0,0,0,0,0.0,0,0
69029,53595,6,0,0,0,0,0.0,0,0
69030,53596,3,1,0,0,0,0.0,0,0
69031,53597,106,1,0,0,0,0.0,0,0
69032,53598,1,0,0,0,0,0.0,0,0
69033,53599,1,0,0,0,0,0.0,0,0
69034,53600,1,0,0,0,0,0.0,0,0
69035,53601,101,0,0,0,0,0.0,0,0
69036,53602,1,0,0,0,0,0.0,0,0
69037,53603,1,0,0,0,0,0.0,0,0
69038,53604,1,0,0,0,0,0.0,0,0
69039,53605,1,0,0,0,0,0.0,0,0
69040,53606,1,4,0,0,0,0.0,0,0
69041,53607,11,0,0,0,0,0.0,0,0
69042,53608,1,0,0,0,0,0.0,0,0
69043,53609,1,0,0,0,0,0.0,0,0
69044,53610,8,8,0,0,0,0.0,0,0
69045,53611,1,0,0,0,0,0.0,0,0
69046,53612,1,0,0,0,0,0.0,0,0
69047,53613,1,0,0,0,0,0.0,0,0
69048,53614,1,2,0,0,0,0.0,0,0
69049,53615,101,0,0,0,0,0.0,0,0
69050,53616,101,0,0,0,0,0.0,0,0
69051,53617,21,3,0,0,0,0.0,0,0
69052,53618,1,2,0,0,0,0.0,0,0
69053,53619,1,0,0,0,0,0.0,0,0
69054,53620,118,4,1,0,0,0.0,0,0
69055,53621,106,0,2,0,0,0.0,0,0
69056,53622,8,1,0,0,0,0.0,0,0
69057,53623,101,0,0,0,0,0.0,0,0
69058,53624,1,0,0,0,0,0.0,0,0
69059,53625,11,1,0,0,0,0.0,0,0
69060,53626,1,0,0,0,0,0.0,0,0
69061,53627,1,0,0,0,0,0.0,0,0
69062,53628,1,0,0,0,0,0.0,0,0
69063,53629,1,0,0,0,0,0.0,0,0
69064,53630,1,0,0,0,0,0.0,0,0
69065,53631,101,8,0,0,0,0.0,0,0
69066,53633,1,0,0,0,0,0.0,0,0
69067,53634,1,0,0,0,0,0.0,0,0
69068,53635,136,7,0,0,0,0.0,0,0
69069,53636,1,0,0,0,0,0.0,0,0
69070,53637,101,0,0,0,0,0.0,0,0
69071,53638,1,0,0,0,0,0.0,0,0
69072,53639,1,0,0,0,0,0.0,0,0
69073,53640,1,0,0,0,0,0.0,0,0
69074,53641,101,0,0,0,0,0.0,0,0
69075,53642,1,0,0,0,0,0.0,0,0
69076,53643,1,0,0,0,0,0.0,0,0
69077,53644,1,2,0,0,0,0.0,0,0
69078,53645,1,0,0,0,0,0.0,0,0
69079,53646,6,0,0,0,0,0.0,0,0
69080,53647,1,0,0,0,0,0.0,0,0
69081,53648,1,0,0,0,0,0.0,0,0
69082,53649,1,1,0,0,0,0.0,0,0
69083,53650,1,0,0,0,0,0.0,0,0
69084,53652,101,1,0,0,0,0.0,0,0
69085,53653,101,0,0,0,0,0.0,0,0
69086,53654,1,0,0,0,0,0.0,0,0
69087,53655,1,0,0,0,0,0.0,0,0
69088,53656,101,0,4,0,0,0.0,0,0
69089,53657,6,2,0,0,0,0.0,0,0
69090,53658,51,4,0,0,0,0.0,0,0
69091,53659,3,0,0,0,0,0.0,0,0
69092,53660,17,2,0,0,0,0.0,0,0
69093,53661,101,0,1,0,0,0.0,0,0
69094,53662,1,0,0,0,0,0.0,0,0
69095,53663,26,0,3,0,0,0.0,0,0
69096,53664,1,0,0,0,0,0.0,0,0
69097,53665,1,0,0,0,0,0.0,0,0
69098,53666,1,0,0,0,0,0.0,0,0
69099,53667,1,0,0,0,0,0.0,0,0
69100,53668,1,0,0,0,0,0.0,0,0
69101,53669,8,0,0,0,0,0.0,0,0
69102,53670,101,3,10,0,0,0.0,0,0
69103,53671,101,0,0,0,0,0.0,0,0
69104,53672,1,0,0,0,0,0.0,0,0
69105,53673,1,2,0,0,0,0.0,0,0
69106,53674,1,0,0,0,0,0.0,0,0
69107,53675,6,0,0,0,0,0.0,0,0
69108,53676,1,0,0,0,0,0.0,0,0
69109,53677,1,0,0,0,0,0.0,0,0
69110,53678,1,0,0,0,0,0.0,0,0
69111,53679,8,1,0,0,0,0.0,0,0
69112,53680,1,0,0,0,0,0.0,0,0
69113,53681,1,0,0,0,0,0.0,0,0
69114,53682,1,0,0,0,0,0.0,0,0
69115,53684,1,0,0,0,0,0.0,0,0
69116,53685,1,0,0,0,0,0.0,0,0
69117,53686,1,1,0,0,0,0.0,0,0
69118,53687,1,0,0,0,0,0.0,0,0
69119,53688,1,0,0,0,0,0.0,0,0
69120,53689,16,5,0,0,0,0.0,0,0
69121,53690,10,5,0,0,0,0.0,0,0
69122,53691,1,0,0,0,0,0.0,0,0
69123,53692,1,0,0,0,0,0.0,0,0
69124,53693,1,0,0,0,0,0.0,0,0
69125,53694,101,0,2,0,0,0.0,0,0
69126,53695,1,2,0,0,0,0.0,0,0
69127,53696,1,0,0,0,0,0.0,0,0
69128,53697,11,4,0,0,0,0.0,0,0
69129,53698,1,0,0,0,0,0.0,0,0
69130,53699,41,0,0,0,0,0.0,0,0
